index,score
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,0.870968
129,0.870968
130,0.870968
131,0.870968
132,0.870968
133,0.870968
134,0.870968
135,0.870968
136,0.870968
137,0.870968
138,0.870968
139,0.870968
140,0.870968
141,0.870968
142,0.870968
143,0.870968
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,1
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,1
219,1
220,1
221,1
222,1
223,1
224,1
225,1
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,1
234,1
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
243,1
244,1
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,1
256,0.0967742
257,0.0967742
258,0.0967742
259,0.0967742
260,0.0967742
261,0.0967742
262,0.0967742
263,0.0967742
264,0.0967742
265,0.0967742
266,0.0967742
267,0.0967742
268,0.0967742
269,0.0967742
270,0.0967742
271,0.0967742
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0.16129
289,0.16129
290,0.16129
291,0.16129
292,0.16129
293,0.16129
294,0.16129
295,0.16129
296,0.16129
297,0.16129
298,0.16129
299,0.16129
300,0.16129
301,0.16129
302,0.16129
303,0.16129
304,0.419355
305,0.419355
306,0.419355
307,0.419355
308,0.419355
309,0.419355
310,0.419355
311,0.419355
312,0.419355
313,0.419355
314,0.419355
315,0.419355
316,0.419355
317,0.419355
318,0.419355
319,0.419355
320,1
321,1
322,1
323,1
324,1
325,1
326,1
327,1
328,1
329,1
330,1
331,1
332,1
333,1
334,1
335,1
336,1
337,1
338,1
339,1
340,1
341,1
342,1
343,1
344,1
345,1
346,1
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,1
356,1
357,1
358,1
359,1
360,1
361,1
362,1
363,1
364,1
365,1
366,1
367,1
368,1
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,0.387097
385,0.387097
386,0.387097
387,0.387097
388,0.387097
389,0.387097
390,0.387097
391,0.387097
392,0.387097
393,0.387097
394,0.387097
395,0.387097
396,0.387097
397,0.387097
398,0.387097
399,0.387097
400,1
401,1
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,1
416,1
417,1
418,1
419,1
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,0.0967742
433,0.0967742
434,0.0967742
435,0.0967742
436,0.0967742
437,0.0967742
438,0.0967742
439,0.0967742
440,0.0967742
441,0.0967742
442,0.0967742
443,0.0967742
444,0.0967742
445,0.0967742
446,0.0967742
447,0.0967742
448,0.193548
449,0.193548
450,0.193548
451,0.193548
452,0.193548
453,0.193548
454,0.193548
455,0.193548
456,0.193548
457,0.193548
458,0.193548
459,0.193548
460,0.193548
461,0.193548
462,0.193548
463,0.193548
464,0.580645
465,0.580645
466,0.580645
467,0.580645
468,0.580645
469,0.580645
470,0.580645
471,0.580645
472,0.580645
473,0.580645
474,0.580645
475,0.580645
476,0.580645
477,0.580645
478,0.580645
479,0.580645
480,0.16129
481,0.16129
482,0.16129
483,0.16129
484,0.16129
485,0.16129
486,0.16129
487,0.16129
488,0.16129
489,0.16129
490,0.16129
491,0.16129
492,0.16129
493,0.16129
494,0.16129
495,0.16129
496,0.0645161
497,0.0645161
498,0.0645161
499,0.0645161
500,0.0645161
501,0.0645161
502,0.0645161
503,0.0645161
504,0.0645161
505,0.0645161
506,0.0645161
507,0.0645161
508,0.0645161
509,0.0645161
510,0.0645161
511,0.0645161
512,0.0967742
513,0.0967742
514,0.0967742
515,0.0967742
516,0.0967742
517,0.0967742
518,0.0967742
519,0.0967742
520,0.0967742
521,0.0967742
522,0.0967742
523,0.0967742
524,0.0967742
525,0.0967742
526,0.0967742
527,0.0967742
528,0.0322581
529,0.0322581
530,0.0322581
531,0.0322581
532,0.0322581
533,0.0322581
534,0.0322581
535,0.0322581
536,0.0322581
537,0.0322581
538,0.0322581
539,0.0322581
540,0.0322581
541,0.0322581
542,0.0322581
543,0.0322581
544,0.0322581
545,0.0322581
546,0.0322581
547,0.0322581
548,0.0322581
549,0.0322581
550,0.0322581
551,0.0322581
552,0.0322581
553,0.0322581
554,0.0322581
555,0.0322581
556,0.0322581
557,0.0322581
558,0.0322581
559,0.0322581
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
